ID,drugName,condition,review,rating,date,usefulCount
144624,Etonogestrel,Birth Control,"""I have had the Nexplanon since October 2015 and I absolutely love it. There seem to be far more horror stories than good experiences, but it has been great for me. I have only bled for about a week, this was the week after having it implanted. I have occasional spotting but it is very, very light. I can&#039;t blame mood swings on the Nexplanon because I have had Bipolar the entirety of my life. I used to have terrible cramps monthly and now I have none. I did gain about 4 pounds but I barely noticed. I have not been hungrier since getting it and I&#039;ve been a lot happier. I have had a much better sex life with my boyfriend since getting it and I hope this continues. I think this method of birth control is different for every person.""",10,1-Mar-16,11
145002,Etonogestrel,Birth Control,"""I got the implant May 2 2015. I didn&#039;t bleed at all for the first two weeks. But after that I&#039;ve been bleeding everyday mostly heavy with clots since. I feel so tired all the time maybe due to the bleeding but also I have been gaining weight and I&#039;m not much of an eater anyways. I know my doctor said bleeding can last up to 6 months but this is horrible and I will remove this once I get another form of BC.""",1,30-Nov-15,1
185562,Saxenda,Obesity,"""Wow. I am so nauseated took my first dose today at 3pm. It&#039;s 7:22 am woke up vomiting. I am a little scared of this product but I will continue to take shots at .6 at least for one week. Saxsenda seems to be a powerful weight loss product. I will write another review in one week. I am at 288 lbs. My goal is to drop under 200 . I will be OK if I can reach 180 lbs. And train myself to stay on a strict died on my own..""",4,17-Jan-17,8
17499,Ethinyl estradiol / etonogestrel,Birth Control,"""I started NuvaRing at 13 to regulate my heavy periods. I&#039;m 23 now, still on it and love it. Here&#039;s the basics:
 -Never falls out, can&#039;t feel it at all (unless it&#039;s not put in right or if you have a wider/tilted uterus)
-Husband is large and can&#039;t stand it, so I put it back in after intimacy.
-If I forget/lose it, I just put a new one in for 3 more weeks (skip a period, whoop!)
-I have never refridgerated mine, the teens don&#039;t need to see that in there lol
-no cramps, bloating, acne, weight gain, etc. (I eat a lot so i&#039;m not gonna blame my anti-baby meds for my own bad habits)
-no mood swings, sex drive hasn&#039;t changed, periods are lighter/are over quicker than before. 
-no insurance? Forget it. These freaking things are $150 a pop.""",9,22-Nov-16,9
169583,Stelara,Psoriasis,"""Best medicine around.  I have been in a trial study for 5 years with Stelara, it has been wonderful.  I have been 100% clear for the 5 years.  No real side effects.  I had my last study dose in September 2010, I broke out in January 2011 just a little.  I go to get my shot again in February 2011.  I can not wait.""",10,7-Feb-11,24
185654,Saxenda,Obesity,"""I love the medication and have loss a lot of weight but the nausea gets to me. I also have had a time when I cannot stand the smell of food, my mouth will be dry a little but overall I am losing.  I cannot exercise due to back surgery and complications from that surgery. I&#039;m going to start taking it at night and hopefully it will make the little side effects better. It definitely works.""",9,21-Oct-16,17
152215,Ciprofloxacin,Urinary Tract Infection,"""I developed a UTI caused by salmonella poisoning!  I was given a 7 day supply of Trimethoprim/sulfamethoxazole which eased the symptoms but did not cure the infection which resulted in a UTI reoccurrence. My doctor then prescribed me a 5 day supply of ciprofloxacin 500mg which took effect and eased symptoms within 30 minutes after my first pill however did not take full effect until Day 4.  Most importantly, it worked for me!  Yes, I made the mistake of having read all online reviews including those who allegedly suffered horrific side effects including bad dreams, etc. Personally, I had NO SIDE EFFECTS!  A final urine culture confirmed no more UTI.  I recommend Ciprofloxacin!""",10,26-Dec-15,21
96268,Sertraline,Bipolar Disorde,"""I was originally prescribed Zoloft for depression, but in 6 months I had a severe manic episode and was diagnosed Bipolar 1.   Now I take Zoloft with other medicines. I would not recommend taking it alone if you may be Bipolar.   I like that I have very few side effects and it does help with anxiety and compulsive behavior too.  One problem is no sexual desire, I feel like I am neglecting my boyfriend.""",8,31-Mar-11,25
150976,Sulfamethoxazole / trimethoprim,Urinary Tract Infection,"""I used Bactrim and it cleared up my symptoms perfectly for about 2 days. Then I got a terrible yeast infection.""",3,4-Aug-10,15
74221,Ethinyl estradiol / norethindrone,Birth Control,"""I was sexually active for about 8 years now and very against birth control of any type. When I got with my current boyfriend he made me get it so I went to the doctors and I told the doctor that I want birth ccontrol with the lowest hormones and she prescribed Loestrin. I was very nervous, I have been taking it for almost 2 months and let me tell you, I LOVE IT. My breasts were small and saggy after I had my baby and on the second week of using this pill they filled up, they&#039;re so firm and big and they have stayed like that for 2 months now. I have no other side effects for now, no acne, no weight gain. I love this pill and I&#039;m sticking with it.""",9,14-Jan-11,1
12651,Etanercept,Ankylosing Spondylitis,"""I am 35 years old and have Been on and off Enbrel for 13 years. It&#039;s the only medication that keeps my AS under control. P90x stretching videos work so well for AS also.""",9,8-Oct-16,5
100428,Desogestrel / ethinyl estradiol,Birth Control,"""Had not been on birth control for many years and decided that I should go back on as my husband and I were not planning to have kids.  I had previously been on Loestrin years before for painful periods and heavy bleeding, but after taking that for a few years those side effects diminished and I stopped taking birth control.  With Ortho-Cept my periods immediately started getting extremely painful again, maybe even worse than in the past.  Also, I developed symptoms of Acid Reflux which I have never had before (it is a gross feeling).  Have always had decent sized breasts but with Ortho-Cept I gained probably about 15 pounds and became a triple D.  Also was nauseous all the time.  Anxious to switch back to LoEstrin!!""",2,8-Sep-14,6
46617,Gleevec,Acute Lymphoblastic Leukemia,"""I&#039;ve been taking Gleevec since 2008. I&#039;m 24 now in February 7 2015 I live a normal life. Gleevec and Stanford hospital saved my life I&#039;m 24 now just a kid but I&#039;ve walked the line and back again I have (all) with ph chromea zone I&#039;ve done extensive therapy. lucky to be here I&#039;m the light at the end of the tunnel don&#039;t give up you can do it my friends my heart goes out to all of my fellow fighters.""",10,7-Feb-15,11
145906,Qsymia,Obesity,"""I have been on Qsymia for exactly one week. I have been counting calories (consuming between 1000-1200 calories per day) and have lost 12 pounds. I have no real desire to eat. I have noticed that Diet Coke with Splenda tastes odd to me (not a diet soda drinker otherwise). I do not feel jittery &amp; have not experienced any other side effects. I am very pleased.""",9,15-Jan-13,83
193503,Symbicort,"Asthma, Maintenance","""Developed asthma 3 years ago when I was 50. Tried all kinds of controller medications.  Switched to Symbacort after about a year and things have been great ever since.  Yes I have had some minor side effects, occasional agitation and some muscle cramps but I run 5k 3 times a week without any difficulties (well I am 53, so some difficulties).  I am very happy with this medication.  I hope that all asthmatics find their ideal medication.  Difficulties with breathing can be so scary. Work with your doctor, educate yourself on all the different meds available and find the right one for you. You can be happy and live the life you were meant to.""",9,29-Jul-15,38
32954,Seasonique,Birth Control,"""I&#039;m going into my third pack of generic brand. I LOVE IT. Of course worth any medication there&#039;s always side effects and allowing your body to get used to it. My first pack I bled for a little over a month but of course that was already spoken about at the doctors. I&#039;m about to go into my third pack in about a week and a half and I&#039;ve a some light spotting, but nothing to be alarmed about. A little upsetting because I don&#039;t want my period at all unless it&#039;s when I&#039;m supposed to get it but this is normal. I highly recommend this method of birth control, my friend encouraged me to do this instead of continuing with the IUD I had inserted for 4 years, I give it a 10!""",10,19-Aug-15,6
156941,Movantik,Opioid-Induced Constipation,"""On May 21, 2017, I shared a review, and want to add something that happened to me recently.  I always take my Movantic 25 MG, in the morning with my coffee.  Within a half an hour, I have a bowel movement enviably.  The only side effect is flatulence (gas).  The other morning, I ate first, then took my Movantic 25 MG; around a hour and a half later.  I NEVER had a bowel movement that day, and my stomach was really bothering me badly.  The next day, I took it as I normally do, and once again had a bowel movement, without any issues; except for flatulence (gas).  Hope this helps!""",10,9-Jun-17,10
223139,Estradiol,Postmenopausal Symptoms,"""Cannot get it to stay on. Don&#039;t know why anyone would recommend it. Went thru 3 patches in 3 days because they do not stick, wouldn&#039;t even stay on with waterproof tape over it. Insurance won&#039;t pay for another box of 4 which should last a month.""",2,26-Jul-15,25
208381,Oseltamivir,Influenza,"""Today is Thursday. I woke up last Sunday with a sore throat, by the time night rolled around I had a 101 fever. I could barely swallow on Monday and had all the typical flu symptoms so went to the walk in care in town. I tested positive for Flu type A. I was prescribed Tamiflu - had to go 5 towns over to get it a pharmacy because of the amount of people in my area with the flu. By Tuesday Morning (after only 1 pill) I was feeling SO much better, it was incredible! By yesterday (Wed), I really had zero symptoms left - amazing!
There are some side effects that have been annoying but nothing compares to what could have happened left untreated. #1 issue: INSOMNIA. Even took a Xanax and could not sleep! Longest I slept since starting is 45mins!""",9,1-Jan-15,3
130278,Levonorgestrel,Emergency Contraception,"""My boyfriend and I had sex on 1/11/14 and the condom fell off. Around 1 hours later I took the morning after pill and I am happy to say that I got my period today 3 days sooner! (This was also around the time the calendar said I was ovulating) so don&#039;t freak out! As long as you take it as soon as possible you will be fine!""",10,28-Jan-14,46
130540,Levonorgestrel,Birth Control,"""I&#039;m almost 29, no children. I decided to have it inserted because everyone I know that had the procedure done has loved it. I swear I&#039;m the black sheep. It was the most awful pain I&#039;ve ever experienced! I almost vomited and passed out. I had to stay almost an hour after the insertion because of the pain and faintness. I cramped horribly with hardly any spotting for a few days after.

The cramps became minimal and bleeding stopped within 2 days. I keep experiencing crippling cramps associated with cold sweats and nausea.  I&#039;ve gained weight, I&#039;ve lost my sex drive, my nipples ALWAYS hurt and I look pregnant. I&#039;m considering having it removed.""",3,14-Jun-12,6
32826,Empagliflozin,"Diabetes, Type 2","""I have been taking 25 mg of Jardiance each day for 4 months. I pee constantly, have to get up through the night to pee.  I am always thirsty and I drink a lot.  I too have noticed an increase in sugar cravings.  Eye doc found a hole in my retina last week and I had laser surgery to repair it.  I also have a constant yeast infection which is very uncomfortable.  I do not want to take this drug anymore but my pancreas does not work correctly since I had a tumour 25 years ago.  I am going to try to eliminate all sugar from my diet to see if my BS is ok.""",3,27-Sep-16,25
18679,Cabergoline,Hyperprolactinemia,"""I am 34 years of age male and for years since 2003 when I was just 21 years of age started feeling really depressed and started suffering with anxiety but prior in the build up to this I had also suffered from depleted sex drive foggy memory moods swings low energy always needed an afternoon nap to get me through the day no matter how much sleep I had.

Any way I had been going docs for years I was prescribed Citalopram which did 90% eradicate the anxiety and definitely the depression but I still suffered with the other symptoms. I always told them how I felt had tests for diabetes checked my thyroid etc all come back clear.

Long story short found out I had a pituitary tumour and took Carbegoline and everything cleared up felt great!!!!!""",10,20-Feb-17,13
189359,Oxycodone,Chronic Pain,"""I&#039;ve delt with chronic pain the last 11 years, since I was 23. And as anyone with chronic pain knows, it&#039;s never going to completely go away.  We just want a break, some type of relief from the constant agony.

In the wiiiide variety of opiod pain meds, roxicodone has brought me the most consistent pain relief paired with my muscle relaxer (Baclofen). I swear I&#039;ve tried just about everything,  trying to find that &quot;happy medium&quot; I personally try to find the least amount of medication I need to be on to function. These seem to do that for me, aside from fentanyl patches and then a med for break thru. 

Everyone is a bit different though, and our tolerance for medications and how our body metabolizes it varies as well.  But for me, it works!!""",9,29-Jun-15,58
62541,Citalopram,Generalized Anxiety Disorde,"""I had lost interest in most areas of my life, lived in a constant state of anxiety and fear, and had become underweight.  I struggled to get the right dosage of Celexa, took about 2 months to get it right. But now, almost a year later, I am a different person.  I have started having fun again, almost nothing sets me into panic mode, and have become a healthy weight again since I regained my appetite.""",10,21-Apr-11,62
28961,Opcicon One-Step,Emergency Contraception,"""I had unprotected sex March 20th &amp; March 21th went to go buy plan b but they had ran out so bought opcicon one-step took it and had all the side effects. At the end of March had a second period I had it the 12th &amp; last week of the month (I can&#039;t remember what day ) and no period all month of April.  I have been cramping and warm body throwing up and tender boobs. I&#039;m scared I could be pregnant - I have not taken a test yet but will soon and I&#039;ll let y&#039;all know if the pill worked!!!""",3,28-Apr-17,0
128968,Levonorgestrel,Birth Control,"""I am on my 3rd Mirena. I had one in my late 20&#039;s before I had children and have had one after each of my kids were born.  The first insertion was the most painful but was managed well with Ibuprofen.  When I had it removed the Dr. told me to wait one full cycle before trying to get pregnant.  I was pregnant the first month we tried.  After my son was born I had a new Mirena and had it removed after a year and became pregnant with my daughter the first month after my full cycle.  The pain of insertion is worth it, I have no periods, no headaches, no moodiness and my husband doesn&#039;t seem to notice it is even there!  I highly recommend Mirena!""",10,24-Nov-15,15
166079,Levonorgestrel,Birth Control,"""I absolutely loved this IUD. I was skeptical at first, being that I hopped on the internet and started reading reviews and pretty much all I saw were people saying how bad the pain was getting it inserted and that the pain was worse to get it removed. The pain getting it inserted was NOT as bad as I was expecting. It literally just was a cramp that was a smidge more painful than I was use to. Besides that, the insertion was not bad. I cramped/bled for about a month then after that my periods started to slowly lighten up and now 3 years later I basically have no period (which is awesome considering before my IUD I had the worst periods). I recommend Skyla to everyone.""",10,23-Jan-17,1
159268,TriNessa,Birth Control,"""I am now 21 and have been on TriNessa since I was 15 years old, so 6 years on the same pill is a long time, obviously I love it. I originally was placed on the pill to control my VERY painful pains and cramps during my periods, and to help control acne.  Eventually when I became sexually active when I was 18, the pill was also important as birth control. Never once have I ever had a &quot;pregnancy scare&quot; while on this pill.  I have not noticed any negative effects, no excessive weight gain, or mood swings. The first few months I was on the pill, I had some spotting but after 3 months or so that stopped.  Come time for my period week, my period was a lot less painful and I had lighter bleeding as well. Strongly recommended!""",10,21-Oct-10,81
226235,Vivelle-Dot,Postmenopausal Symptoms,"""I recently stopped biodentical pellets and decided to try vivelle-dot .05 mg.  It totally stopped my migraines; however, this dose did not help with insomnia or hot flashes and I suspect my GP will increase the dose.  Now, my insurance will not cover the cost at all because I am over 65.  Through a friend, I found that the manufacturer, Novartis, makes this patch in Europe under the name of Estradot.  I ordered it online with a prescription.  The difference is $32/month compared to $286/month for Vivelle-dot in US.  When I opened the packet, they appear identical and work the same.  Once my dose is adjusted I think these will be fine.""",10,21-Nov-17,0
156539,Dulaglutide,"Diabetes, Type 2","""No side effects has worked well for me""",7,4-Nov-17,1
210465,Linzess,Irritable Bowel Syndrome,"""I&#039;m on the low dose, even though I&#039;ve been diagnosed with Irritable Bowel Syndrome. Even on the lose dose, there were days where I would go 10 times or I would have diarrhea.  My doctor didn&#039;t want to take me off it though, because this is the only thing that really has worked.  I have noticed, that the amount of water I drink while taking it/before my meal, can affect it. My doctor also thought adding a probiotic might help settle it down a bit.  I&#039;ve started taking the probiotic with Lizness and since then, I&#039;ve had more normal bowel movements.  Some days I do have more than one now, but 2-3 is not bad.  I highly suggest trying the probiotics (colon health) before discontinuing due to having too many bowel movements or diarrhea. """,8,7-Mar-13,75
58548,Jolivette,Birth Control,"""The first 3 months I had a period every 14 days.  They lasted about 5 days, slightly heavier bleeding than normal for me.  Then after the 3rd month, my periods went back to their normal 28 day off, 6 day periods.    I&#039;m breastfeeding my 7 month old, so this is a great option.  No weight gain, no mood swings, no soreness or anything negative.""",8,16-Jan-13,26
159398,Estrace Vaginal Cream,Atrophic Vaginitis,"""I  had a hysterectomy 10 years ago and having dryness problem so Dr prescribed this. After using this for about 6 weeks I started cramping  like I was beginning to start my period again and my breasts were hurting so bad just like the old days!  Called my doctor was taken off of it immediately due to previous breast cancer and she said the estrogen from it gets in the bloodstream.""",1,25-Oct-17,1
211047,Carisoprodol,Muscle Spasm,"""I have used a generic version of Soma as needed for muscle pain as I have fibromyalgia for 12 years now. Tried 5 different muscle relaxers before I found Soma. It is definitely the best with fewest side effects. Yesterday my insurance company informed me they will no longer pay for it. I will buy it myself. It is worth it. """,10,11-Mar-11,44
112484,Trihexyphenidyl,Extrapyramidal Reaction,"""Inexpensive anti-cholinergic superior to benzotropine mesylate for extrapyramidal conditions. Including, but not limited to tremor, akathisia-(inability to sit still or restlessness) upwardly fixed stare, psuedo-parkinsonism, shuffling gait, akinesia. 1 mg usually suffices to start. No serious side effects noted. Some sensitivity to bright light/accommodation to heat related conditions including dry mouth.""",7,3-Jun-11,4
204695,Acetaminophen / propoxyphene,Pain,"""I have Anklosing spondylitis, arthritis in many joints, fibromyalgia and diabetic neuropathy. I&#039;m taking 8 of these 500mg pills a day and it is not cutting my pain.""",1,2-Feb-09,19
34673,Minocycline,Acne,"""I recommend this for people who have tried BC/OTC treatments to no avail. I&#039;ve had acne all my life and everytime it gets super cystic, painful and covers my entire face I get back on the low dose. This past treatment i started in January with incredibly cystic painful acne on my chin, jaw, cheeks, and forehead. I would describe it as borderline severe acne. By June ALL of my acne was gone (unfortunately because my acne was so severe I am left with scars on my cheeks and chin). The only downside is it gets worse before it gets better and it takes a pretty long time to work.""",9,26-Sep-16,4
39433,Contrave,Obesity,"""After 1st week lost about 4 lbs.  Only side effect is constipation. MOM helps. Didn&#039;t increase dosage as prescribed still take 1per day. If I eat carbs my appetite increases, if I stick to proteins with fresh fruit&amp; vegetables appetite decrease, no desire to snack. No exercise yet.""",10,21-Oct-16,44
7219,Aluminum chloride hexahydrate,Hyperhidrosis,"""I had been suffering with excessive sweating in my armpits for at least 2 years before I finally got a doctors opinion. Getting this medicine really changed what I did from day to day. I use it just once a week and I never find myself sweating anymore. Sometimes I feel like I&#039;m sweating but when I look I don&#039;t have a speck of sweat. The only problem I have with this medicine is that every time I apply it my arm pits get extremely itchy and sometimes I will wake up with a rash, but I guess that&#039;s just the price of not having sweat anymore. I strongly advise you to talk to your doctor about this medicine if you&#039;re having the same problem! Don&#039;t be scared to ask!""",10,28-Mar-11,1
121198,Venlafaxine,Anxiety,"""So, I was a 18 years old perfectly healthy and in good shape, but I was severely depressed and with some emotional issues. So I went to therapy (good decision) but she told that I was supposed to take something for my mood, so I started effexor, and have almost no side effects from it but also didn&#039;t really improved my mood, so I went to the highest dosage since I didn&#039;t had side effects, and after 8 months on it i just went cold turkey(i know) and basically i had over 100 side effects ever since its been over a year and i still have side effects, i could not sleep for days, i went hypomaniac, and MUCH more to this day i feel pain and numbness in my body and severe coordination and cognitive problems nothing seems to get better.""",2,22-Sep-16,15
185791,Saxenda,Obesity,"""I started on Saxenda March 11, 2016 I&#039;m 44 5&#039;7 and weighed in at doctor 286 pounds..I had my follow up on March 22 im down to 274 I only had nausea the first day at 0.6 and first day at 1.2 my goal is to get down to 200""",10,25-Mar-16,23
65068,Hydrochlorothiazide,High Blood Pressure,"""Hydrochlorothiazide (HCTZ) didn&#039;t effect my blood pressure much at 12.5mg or 25mg.  It stayed around 145/95. When I added 10mg Lisinopril on top of 25mg HCTZ, it went to 120/85.  I don&#039;t know how much of the benefit comes from (HCTZ) and how much from Lisinopril.  I rate HCTZ high, though, because it&#039;s very inexpensive and caused no side effects.""",9,4-Dec-17,0
182205,Clomipramine,Obsessive Compulsive Disorde,"""Miracle! I had obsessive thoughts that I recognized and could not get rid off.  Tried years of therapy and one year of Lexapro with no results.  The thoughts had cost me relationships in the past and was starting to ruin my latest and best one also.  I finally tried Clomipramine.  Even at the low dosage of 25mg, I started to see results after two weeks of taking it. The side effects are a drag but they start going away.  Worst one for me is the anorgasmia though which is getting better slowly.""",10,5-Mar-13,27
11461,Pramipexole,Restless Legs Syndrome,"""It does work, but the side effects can be damaging.  After a year of being on the medication I became a compulsive gambler ( one of the side effects).  I became suicidal at one point. Spent some time in a hospital, where we discovered the root of my problem was mirapex.""",3,16-Jun-16,35
66046,Propranolol,mance Anxiety,"""I am in full time school in a program that requires me to give many oral presentation. I am a somewhat shy and introverted person and have always had a lot of trouble being able to do this effectively. I get very anxious and I shake and get short of breath and feel my heart racing. I had heard about propranolol so I consulted with my GP and she prescribed 40mg to me. The first time taking it right before my presentation I felt slightly anxious and was thinking that it wasn&#039;t working, however the minute I started to present I felt calm and relaxed and was able to present well. No shaking or pounding heart, which I now realize increased the anxiety and really interfered. This medication is a lifesaver to me, I am glad I found it!""",9,28-Jul-14,67
156344,Ropinirole,Restless Legs Syndrome,"""I experienced Bladder Pain with Requip. I had a constant frequent urge to urinate. This is not the most common side effect of this medicine; it is listed as &quot;Less Common.&quot; But after taking this I did have lasting bladder pain that did not go away after I stopped taking Requip.""",4,1-Dec-14,30
133066,Tri-Sprintec,Birth Control,"""I&#039;m 19, and after a very poor experience with the birth control Beyaz, I was switched to Tri-Sprintec. After several months, my cramps have decreased in pain and my acne that I have struggled with for over 5 years is almost completely gone! I am amazed! haha. PLEASE, don&#039;t read reviews on the internet for a specific birth control and assume that will be your experience. Your hormones and needs are very unique, and it may take a few switches to fully figure out which brand is meant for you. I spent countless hours stressing over reviews/etc when I really just needed to try and see what happened. Birth control is complicated and will not affect any two women the same way. Listen to your doctor and trust what they say!""",10,4-Jan-16,27
212653,Invega Sustenna,Schizophrenia,"""Very high smoking sensation, weight gain, tiredness, and insomnia. But its the best antipsychotic med for me.""",10,4-Aug-14,19
67270,Omeprazole,Indigestion,"""I love this medicine because after I take it my stomach feels a lot better.""",10,25-Jan-14,29
119402,Testosterone,"Hypogonadism, Male","""From my research, the absorption rate depends on the person quite a bit.  I&#039;m on Androgel 3 pumps right now (orig. T-level 218 on 338 - 1000 scale). I&#039;m feeling better but not as good as the trial pack of Testim.  Just to be sure I was remembering correctly, I used the 3 remaining tubes of Testim recently, and my energy was much better (did not need any naps during the day.)

After going back to 3 pumps Androgel, I felt energy level drop.  Since my insurance covers only Androgel and Foresta, I&#039;m going to ask Dr. about switching to Foresta next visit since I do not seem to be absorbing the Androgel very well.

If Testim smelled better, I&#039;d be on the phone with the insurance to see if we could work out a deal.""",7,26-Nov-13,45
223426,Cetirizine,Urticaria,"""I&#039;ve had dermatographism or chronic urticaria for about 1 yr before I started taking Zyrtec. I started taking Zyrtec in January and now I forgot I even have the skin problem! When I first tried this product, the side effects made me extremely sleepy and thirsty. It dried my body out. But the side effects went away after prolonged use. Now I feel like a normal person!""",9,9-Jun-13,60
135115,Dapsone,Acne,"""I never had pimple before but once I turned 23, I was  having pimples once in a while and later it was covered in my chicks.  Nothing was working out for me so I decided to see a dermatologist and he recommended Aczone.  I have started using it last November 2012 and still using it.    My face is fully cleared now and it is smooth just like it was before and no spots.  Although I do get pimple once in a while but it just got away. Also I don&#039;t use make up much may be that&#039;s why it got cleared and nice. Overall, I Love it and I am glad that Doctor prescribed me this one. But I just don&#039;t know how long I should use it for because my tube is getting empty and I wont get any more refills.""",10,21-May-13,20
180056,Adapalene / benzoyl peroxide,Acne,"""It seems to be helping a lot. First 2 weeks there was a mild peeling of skin (similar to mild sunburn) but now it is fine.  I haven&#039;t tried many prescriptions, (mostly cosmetic-over-counter types), but if you are curious try this. It&#039;s pricey though.""",9,6-Jul-09,35
62252,Citalopram,Premenstrual Dysphoric Disorde,"""Was originally prescribed Citalopram 20mg a day for anxiety, however I have suffered from premenstrual symptoms for years, it was controlling my life! For weeks I had side effects but persevered. I have NEVER felt so good since, I have zero side effects and absolutely NO signs of PMT! My husband thinks he&#039;s married &#039;me&#039; again! So happy.""",10,30-May-13,67
202542,Lithium,Bipolar Disorde,"""I was diagnosed with bi-polar disorder 18 months ago and put on lithium 600mgs a day and Seroquel 300mg at night.  The lithium has been wonderful to stabilize my moods and keep me from feeling so down and depressed. I eventually weaned myself from the Seroquel because it made me lethargic and I had weight gain that I contributed to it not the lithium.  I now exercise - run 3 miles a day to help me release any pent up anger or negative energy and it works wonders.  Lithium maybe one of the oldest bi-polar medicines but it is tried and true.""",10,3-Dec-09,44
57911,Acetaminophen / hydrocodone,Pain,"""Helps with pain very well.""",10,1-Mar-12,4
22379,Mephobarbital,Epilepsy,"""I&#039;ve been on this for over 30 years and had maybe 10 seizures over that span.  I am annoyed that they took something that worked, off the market.  When I was 12, I was put on phenobarbitol and my body couldn&#039;t handle it so the doc put me on Mebaral and I wasn&#039;t a walking zombie and actually functioned.  Now that they discontinued Mebaral I have taken 3 other medicines in one year and you&#039;ve guessed it I&#039;m back on Phenobarb. I plead with the makers to bring this back PLEASE!.""",9,23-Apr-13,11
19734,Pregabalin,Pain,"""I have a pinched sciatic nerve in my lower back due to a compression fracture, and also severe nerve damage in my left arm. After being on different narcotics that didn&#039;t work, I gave up and just lived with the aching in my arm that never stopped. My Doctor put me on Lyrica, and I swear, I started crying because I had NO pain in my arm for the first time since my accident: 5 years. Lyrica has been a God send for me. It helps both my back and my arm. When my Doctor increases the dose, the side effects go away after 2 weeks. I recommend this medicine to anybody with nerve damage.""",10,21-Jul-10,63
189366,Oxycodone,Chronic Pain,"""Some uncomfortable side effects like constipation. Other than that, the drug does an ok job with my Rheumatoid Arthritis pain.""",6,9-May-15,39
57734,Acetaminophen / hydrocodone,Pain,"""Ulcerative Colitis Pain: Made the pain manageable. My UC symptoms left me in such terrible pain on some days that I was completely non-functional. Once I asked for something to manage the pain, I was finally able to spend my non-functional days being a little less miserable. 
For flares only. I was once afraid to ask for pain killers but they are so effective I will not hesitate to ask in the future if the pain becomes too much.""",7,23-Feb-14,20
659,Medroxyprogesterone,Birth Control,"""I have been on Depo for at least 10yrs. No menstrual cycle at all. I LOVE THAT. I stopped receiving the injection June 2011, still do not have my period. I am so anxious about having children. I cant&#039; wait. No real side effects coming off of the shot just yet. I&#039;m waiting to lose that weight they said I gained on it.""",10,14-Nov-11,4
114517,Atarax,Anxiety,"""I take this along with Lexapro... I was having such hard times falling asleep due to nine million things going on through the day ... then the anxiety kicked in...sometimes I would be up for hours while everyone is sound to sleep...When I started taking this I fall asleep within thirty mins and usually sleep sound. It is not addicting... and good price for the good things the meds do.""",9,20-Mar-08,211
168638,Vilazodone,Depression,"""I&#039;ve tried several antidepressants for anxiety and depression with moderate success, however this one takes the cake for being absolutely awful. Within hours of taking it, I experienced my depression returning. I noticed a pattern that every single time I took a dose of this medication (even at the lowest dose of 10mg) I had dark thoughts, low moods, and even sporadic suicidal thoughts. I did a test and did not take this medication for one day. It was like a night/day difference. No gloomy thoughts at all! I also want to mention that I can generally tolerate most antidepressants, however I would beware of this one. This medication may work for some, but it really did not work for me.""",1,19-Mar-17,16
6508,Wellbutrin XL,Depression,"""Been on it for one week. 150XL dry mouth. Lost voice. Insomnia. But I was up and Adam chipper and slaying at work!!!! Like being on speed!!!! Went down to 75mg to try and see if helped. ...Constant muscle spasms and a feeling of hypertension in my arms. Heart rate seems higher. Just feel not worth it. Plus did u see the withdraw experiences? Atrocious. Getting off before it&#039;s too late. Don&#039;t need high blood pressure this young.""",4,2-Jul-17,12
154256,Nexium,GERD,"""Little to no heartburn after taking Nexium for 3 days now but high blood pressure, tingly cramps in my stomach that bring me to the verge of throwing up, light headache, difficulty sleeping, throats constrictive. Not sure if I can keep taking Nexium.""",6,6-Jul-12,55
205332,Pristiq,Depression,"""I&rsquo;m currently in month 11 of a Pristiq taper. I have tried several times over the past 20 years to stop SSRI or SNRI including Effexor and Pristiq but have experienced such horrible withdrawal symptoms that I have not been able to stop taking them. So basically I have been dependant on these drugs for 20 years, not because I really need them, but because my brain reacts violently due to withdrawal. This time I&rsquo;m reducing the dose extremely slowly and it has been better than previous attempts, although I&rsquo;m finding the past few weeks very, very difficult because I&rsquo;m down to a quarter of a tablet every two days. I&rsquo;ve been reducing the dose about 12mg-25mg at a time and staying on that dose for one month. This is the most horrible and difficult thing I have ever experienced in my life and my heart goes out to all of you who are suffering and fighting to survive this hell. I &lsquo;m also astounded, disappointed and angry at all of the doctors and Psychiatrists who are so dismissive of this real condition and who have ignored my fears about the withdrawal syndrome and then labelled me as a &lsquo;chronic depressive&rsquo;. I hope one day this comes to public the attention and that the medical profession finally acknowledges the seriousness of this growing problem and that many people need help. The same kind of long term FREE medical rehabilitation that drug addicts and alcoholics are given.""",1,15-Oct-16,34
138777,Phentermine,Weight Loss,"""I took phentermine 30mg for 60 days and lost about 30lbs. I stopped on 3/12, which is about 1 month and 1 week ago. I have since lost 46.4lbs total. So I lost an additional 16.4lbs since being off the medicines. It did help me lose a lot of weight in the beginning but I never had extra energy and never felt like I wasn&#039;t hungry. So when I didn&#039;t feel any effects I was going to stop for 10 days and then go back on. I stopped and filled my script for the next 30 days but saw that I still lost 3lbs in that first week off. I then decided not to take the medicines at all. I stick to a strict calorie diet of 1500cals each day and I exercise 30mins a day, EVERYDAY. I also lift weights every other day. You MUST change your diet and EXERCISE.""",8,19-Apr-11,3
26396,Sprintec,Birth Control,"""This drug was absolutely horrible. It made me not be able to breathe and I had to be rushed to the ER. All the doctors told me they didn&#039;t think it was the pill but I went off of it and all the breathing troubles stopped. I do not recommend this pill because it made my sister sick as well.""",1,9-Jul-15,7
